Page Number,Text,Company_Type,City,County,Company_Name,Address,Building,Full_Address,Latitude,Longitude
14,"Midville Realty Co., 17 W. 45th",Real Estate,New York,New York,"Midville Realty Co.,",17 W. 45th,,"17 W. 45th, New York, New York",40.75600335,-73.98030375580377
14,"Mid West Realty Co., 159 W. 86th",Real Estate,New York,New York,"Mid West Realty Co.,",159 W. 86th,,"159 W. 86th, New York, New York",40.78541082581979,-73.96960051458423
14,"Mililtello  Lambrosa, 190 Broadway",Real Estate,New York,New York,"Mililtello  Lambrosa,",190 Broadway,,"190 Broadway, New York, New York",40.66744895,-73.7269805916757
14,"A. W. Miller  Co., 898 5th ave.",Real Estate,New York,New York,"A. W. Miller  Co.,",898 5th ave.,,"898 5th ave., New York, New York",42.786184199999994,-73.66776053387096
14,Chaz ®. Milter. 1947 Broadway ‘,Real Estate,New York,New York,Chaz ®. Milter.,1947 Broadway ‘,,"1947 Broadway ‘, New York, New York",40.77296853846154,-73.98230676923077
14,"Miller Co., The, 60 Union sq.",Real Estate,New York,New York,"Miller Co., The,",60 Union sq.,,"60 Union sq., New York, New York",43.00996248885751,-78.19510464850853
14,"James Miller, 4] W. 126th",Real Estate,New York,New York,"James Miller,",4] W. 126th,,"4] W. 126th, New York, New York",40.8071235,-73.9423648315497
14,"John Miller, 767 Lexington ave.",Real Estate,New York,New York,"John Miller,",767 Lexington ave.,,"767 Lexington ave., New York, New York",40.7629001,-73.9674939
14,"John W. Miller, 150 Nassau",Real Estate,New York,New York,"John W. Miller,",150 Nassau,,"150 Nassau, New York, New York",40.65418555,-73.71397469405075
14,"MlillerKending R. Est. Co., 949 Broadway",Real Estate,New York,New York,"MlillerKending R. Est. Co.,",949 Broadway,,"949 Broadway, New York, New York",40.7410206,-73.9895356
14,"L. Miller  Sona, 1845 Broadway .",Real Estate,New York,New York,"L. Miller  Sona,",1845 Broadway .,,"1845 Broadway ., New York, New York",42.9936966,-78.9588289
14,"M. K. Miller  Co., 103 Park ave,",Real Estate,New York,New York,"M. K. Miller  Co.,","103 Park ave,",,"103 Park ave,, New York, New York",,
14,"Miller, McMann  Donley, 608 5th ave.",Real Estate,New York,New York,"Miller, McMann  Donley,",608 5th ave.,,"608 5th ave., New York, New York",40.66386825,-73.99108765
14,"Miller Buy,  Cone Co., 79 Hamilton pi.",Real Estate,New York,New York,"Miller Buy,  Cone Co.,",79 Hamilton pi.,,"79 Hamilton pi., New York, New York",,
14,Miller  ing. 150 Broadway,Real Estate,New York,New York,Miller  ing.,150 Broadway,,"150 Broadway, New York, New York",40.70920665,-74.01004770260013
14,"Miller  Robinson, 48 Old Broadway",Real Estate,New York,New York,"Miller  Robinson,",48 Old Broadway,,"48 Old Broadway, New York, New York",40.982335059632426,-73.87951055921486
14,"Geo. H. Mills, 164 Nassau .",Real Estate,New York,New York,"Geo. H. Mills,",164 Nassau .,,"164 Nassau ., New York, New York",40.672163749999996,-73.71871702870632
14,"Philip O. Mills, 40 Madison ave.",Real Estate,New York,New York,"Philip O. Mills,",40 Madison ave.,,"40 Madison ave., New York, New York",42.69970895,-73.81790554081843
14,"Mille Realty Co., 603 6th ave.",Real Estate,New York,New York,"Mille Realty Co.,",603 6th ave.,,"603 6th ave., New York, New York",40.73965685,-73.99552465527414
14,"Geo. R. B. Milne, 257 Broadway",Real Estate,New York,New York,"Geo. R. B. Milne,",257 Broadway,,"257 Broadway, New York, New York",40.7134439,-74.0071332
14,"J. F. Mincher, 353 5th ave.",Real Estate,New York,New York,"J. F. Mincher,",353 5th ave.,,"353 5th ave., New York, New York",42.7656383,-73.6777579
14,"H. Mindlin, 230 Grand",Real Estate,New York,New York,"H. Mindlin,",230 Grand,,"230 Grand, New York, New York",42.3209076,-77.6631263
14,"Mineola Dev. Corpn., 1 W. 34th",Real Estate,New York,New York,"Mineola Dev. Corpn.,",1 W. 34th,,"1 W. 34th, New York, New York",40.751098549999995,-73.99197234223337
14,"Chas. W. Minor, 104 W. 43d",Real Estate,New York,New York,"Chas. W. Minor,",104 W. 43d,,"104 W. 43d, New York, New York",,
14,"J. Anthony Minott, 159 W. 133d",Real Estate,New York,New York,"J. Anthony Minott,",159 W. 133d,,"159 W. 133d, New York, New York",,
14,"Minsker Rea on Inc., 236 Bldridge",Real Estate,New York,New York,"Minsker Rea on Inc.,",236 Bldridge,,"236 Bldridge, New York, New York",,
14,"David Mintz, rdham rd  Aqdct ave.",Real Estate,New York,New York,"David Mintz, rdham rd  Aqdct ave.",,,,,
14,"L Minzie, 170 Pere el",Real Estate,New York,New York,"L Minzie,",170 Pere el,,"170 Pere el, New York, New York",,
14,"Mishkin Bros., 1 B, 106th",Real Estate,New York,New York,"Mishkin Bros.,","1 B, 106th",,"1 B, 106th, New York, New York",40.799836813252156,-73.96428205973406
14,"Charies W. Mix, 148 W. 72d",Real Estate,New York,New York,"Charies W. Mix,",148 W. 72d,,"148 W. 72d, New York, New York",43.0009899155484,-74.37527459396101
14,"Model Home Land Ca., ~ 5th ave.",Real Estate,New York,New York,"Model Home Land Ca., ~",5th ave.,,"5th ave., New York, New York",40.80216134040268,-73.9453686115296
14,"Henry M. Moeller, 161 . 4th",Real Estate,New York,New York,"Henry M. Moeller,",161 . 4th,,"161 . 4th, New York, New York",40.840091,-73.1097155
14,"J. Moersfelder, 188 EB. 112th",Real Estate,New York,New York,"J. Moersfelder,",188 EB. 112th,,"188 EB. 112th, New York, New York",,
14,Wm. H. Moffitt Rity. Co.. 185 Mad. ave,Real Estate,New York,New York,Wm. H. Moffitt Rity. Co..,185 Mad. ave,,"185 Mad. ave, New York, New York",,
14,"M, Monahan, 2780 Broadway",Real Estate,New York,New York,"M, Monahan,",2780 Broadway,,"2780 Broadway, New York, New York",40.8022129,-73.9674641
14,Monaton Rity ny. Corp.. Times building.,Real Estate,New York,New York,Monaton Rity ny. Corp.. Times building.,, Corp.. Times building,"Corp.. Times building, New York, New York",,
14,"F. B. Monell, 31 Broadway",Real Estate,New York,New York,"F. B. Monell,",31 Broadway,,"31 Broadway, New York, New York",40.736822399999994,-73.66454444058746
14,"Monogram Realty Co., 28 W. 21et",Real Estate,New York,New York,"Monogram Realty Co.,",28 W. 21et,,"28 W. 21et, New York, New York",,
15,W YORK CITY—Continued.,Real Estate,New York,New York,W YORK CITY—Continued.,,,,,
15,"Monolith Reality Co., 45 W. 34th",Real Estate,New York,New York,"Monolith Reality Co.,",45 W. 34th,,"45 W. 34th, New York, New York",40.7497605,-73.9868496
15,Montana Realty Co. 384 Park ave.,Real Estate,New York,New York,Montana Realty Co.,384 Park ave.,,"384 Park ave., New York, New York",40.759328800000006,-73.9725383
15,"D. A. Montani, 903 Brook ave.",Real Estate,New York,New York,"D. A. Montani,",903 Brook ave.,,"903 Brook ave., New York, New York",40.82498716216216,-73.91146310810811
15,"J. W. Monteith, 29 W. 34th",Real Estate,New York,New York,"J. W. Monteith,",29 W. 34th,,"29 W. 34th, New York, New York",40.7493953,-73.9864003
15,"Jas. Montgomery  Son, Lin. ave.  136th",Real Estate,New York,New York,"Jas. Montgomery  Son, Lin. ave.",136th,,"136th, New York, New York",40.78484625,-73.83300627654157
15,"Montray kealty Co., 200 6th ave.",Real Estate,New York,New York,"Montray kealty Co.,",200 6th ave.,,"200 6th ave., New York, New York",40.726566500000004,-74.0031024121806
15,"Geo. BE. Moody, 86 Nassau",Real Estate,New York,New York,"Geo. BE. Moody,",86 Nassau,,"86 Nassau, New York, New York",40.65934485,-73.72145605806526
15,"A. J. Moore, 80 Church",Real Estate,New York,New York,"A. J. Moore,",80 Church,,"80 Church, New York, New York",40.6184432,-73.73960520625553
15,"Daniel P, Moore, 69 Wall",Real Estate,New York,New York,"Daniel P, Moore,",69 Wall,,"69 Wall, New York, New York",,
15,"Frank J. Moore, 129] Lexington ave.",Real Estate,New York,New York,"Frank J. Moore,",129] Lexington ave.,,"129] Lexington ave., New York, New York",40.74291665,-73.9819857
15,"Godfrey B. Moore, 149 Broauway",Real Estate,New York,New York,"Godfrey B. Moore,",149 Broauway,,"149 Broauway, New York, New York",,
15,"Harry N. Moore, 30 Church",Real Estate,New York,New York,"Harry N. Moore,",30 Church,,"30 Church, New York, New York",,
15,"Jno. Moore, 406 Amsterdam ave.",Real Estate,New York,New York,"Jno. Moore,",406 Amsterdam ave.,,"406 Amsterdam ave., New York, New York",40.771502999999996,-72.96239077790179
15,"J. Clifford Moore  Co., 170 Broadway",Real Estate,New York,New York,"J. Clifford Moore  Co.,",170 Broadway,,"170 Broadway, New York, New York",40.7095005,-74.00972157168472
15,"Morria Moore, 2123 Madison ave.",Real Estate,New York,New York,"Morria Moore,",2123 Madison ave.,,"2123 Madison ave., New York, New York",40.8105612,-73.9363486
15,"MooreSchutte  Co., 6186 Amst. ave.",Real Estate,New York,New York,"MooreSchutte  Co.,",6186 Amst. ave.,,"6186 Amst. ave., New York, New York",,
15,"V. R, Moore, 96 Liberty",Real Estate,New York,New York,"V. R, Moore,",96 Liberty,,"96 Liberty, New York, New York",41.7833467,-74.682711
15,"Wm. 8. Moore, 646 6th ave.",Real Estate,New York,New York,Wm.,"8. Moore, 646 6th ave.",,"8. Moore, 646 6th ave., New York, New York",,
15,"Wm. Winans Moore  Co., 116 Broadway",Real Estate,New York,New York,"Wm. Winans Moore  Co.,",116 Broadway,,"116 Broadway, New York, New York",40.66987985,-73.7261323
15,"Moore  Wyckoff, 646 bth ave.",Real Estate,New York,New York,"Moore  Wyckoff,",646 bth ave.,,"646 bth ave., New York, New York",,
15,"Alex Moore’s Sons, 1 W, 6sth",Real Estate,New York,New York,"Alex Moore’s Sons,","1 W, 6sth",,"1 W, 6sth, New York, New York",,
15,"John K. Moora, 803 W. 84th",Real Estate,New York,New York,"John K. Moora,",803 W. 84th,,"803 W. 84th, New York, New York",40.77965033008035,-73.96003050703223
15,"Mooyer  Maraton, 477 6th ave.",Real Estate,New York,New York,"Mooyer  Maraton,",477 6th ave.,,"477 6th ave., New York, New York",42.7702382,-73.6742677
15,"Moran, Hahn  Moran, 700 Morris Pk ay",Real Estate,New York,New York,"Moran, Hahn  Moran,",700 Morris Pk ay,,"700 Morris Pk ay, New York, New York",,
15,"A. L. Mordecal  Son, 136 Broudway",Real Estate,New York,New York,"A. L. Mordecal  Son,",136 Broudway,,"136 Broudway, New York, New York",,
15,Morewood Realty Holding Co.. 71 Bdia,Real Estate,New York,New York,Morewood Realty Holding Co..,71 Bdia,,"71 Bdia, New York, New York",,
15,"Leonard Morgan, 104 W. 62d",Real Estate,New York,New York,"Leonard Morgan,",104 W. 62d,,"104 W. 62d, New York, New York",,
15,"W. D. Morgan, 35673 Broadway",Real Estate,New York,New York,"W. D. Morgan,",35673 Broadway,,"35673 Broadway, New York, New York",40.81638975725223,-73.95792631397542
15,"W. W. Morgan, 2135 Hughes ave",Real Estate,New York,New York,"W. W. Morgan,",2135 Hughes ave,,"2135 Hughes ave, New York, New York",40.849655380952385,-73.89014714285715
15,"Gustave L. Morgenthau, 30 W. 1sth",Real Estate,New York,New York,"Gustave L. Morgenthau,",30 W. 1sth,,"30 W. 1sth, New York, New York",,
15,"enty Morgenthau Co., 166 Broauway",Real Estate,New York,New York,"enty Morgenthau Co.,",166 Broauway,,"166 Broauway, New York, New York",,
15,"M. Morgenthau, Jr., Co., 95 Liberty",Real Estate,New York,New York,"M. Morgenthau, Jr., Co.,",95 Liberty,,"95 Liberty, New York, New York",41.8251971,-74.86453
15,"Moritz G. Morgenthau, 171 Broadway",Real Estate,New York,New York,"Moritz G. Morgenthau,",171 Broadway,,"171 Broadway, New York, New York",40.637336000000005,-74.11723105
15,"D. R. Morison, 1402 Broadway",Real Estate,New York,New York,"D. R. Morison,",1402 Broadway,,"1402 Broadway, New York, New York",42.6529578,-73.7359266
15,"Morningside Rity Co., 1230 Amatrdm ave.",Real Estate,New York,New York,"Morningside Rity Co.,",1230 Amatrdm ave.,,"1230 Amatrdm ave., New York, New York",,
15,"Jas. H. Morrie, 614 W. 125th",Real Estate,New York,New York,"Jas. H. Morrie,",614 W. 125th,,"614 W. 125th, New York, New York",40.57624804668089,-73.84409236732897
15,"Morris  Gerard, 220 Broadway",Real Estate,New York,New York,"Morris  Gerard,",220 Broadway,,"220 Broadway, New York, New York",40.66638965,-73.72739895018498
15,"Geo. T. Mortimer, 111 Broadway —",Real Estate,New York,New York,"Geo. T. Mortimer,",111 Broadway —,,"111 Broadway —, New York, New York",40.7088837,-73.4278504061705
15,"L, M. Mosauer  Co., 951 Wehester",Real Estate,New York,New York,"L, M. Mosauer  Co.,",951 Wehester,,"951 Wehester, New York, New York",,
15,"Chas Griffith Mosea  Bro., 56 Liberty",Real Estate,New York,New York,"Chas Griffith Mosea  Bro.,",56 Liberty,,"56 Liberty, New York, New York",41.7821997,-74.6812381
15,"Sol Moses, 141 Broadway",Real Estate,New York,New York,"Sol Moses,",141 Broadway,,"141 Broadway, New York, New York",40.7105296,-73.96340025289172
15,"Moses  Franc, 160 5th ave.",Real Estate,New York,New York,"Moses  Franc,",160 5th ave.,,"160 5th ave., New York, New York",40.7402401,-73.99098560169728
15,"J. Moakowltz, 644 B. 14th",Real Estate,New York,New York,"J. Moakowltz,",644 B. 14th,,"644 B. 14th, New York, New York",,
15,"Mottoie  Co., 192, Bowery",Real Estate,New York,New York,"Mottoie  Co.,","192, Bowery",,"192, Bowery, New York, New York",40.721120605241744,-73.99383564769106
15,"H. L. heer rd Co., 820 Broadway",Real Estate,New York,New York,"H. L. heer rd Co.,",820 Broadway,,"820 Broadway, New York, New York",40.69922655,-73.93973945997016
15,"P. A. Moynahan, 90 Wall",Real Estate,New York,New York,"P. A. Moynahan,",90 Wall,,"90 Wall, New York, New York",42.9346686,-76.579675
15,"T. J. Moynahan, 90 Wall",Real Estate,New York,New York,"T. J. Moynahan,",90 Wall,,"90 Wall, New York, New York",42.9346686,-76.579675
15,"lL, J. Muhifelder, 681 Broadway",Real Estate,New York,New York,"lL, J. Muhifelder,",681 Broadway,,"681 Broadway, New York, New York",40.7019819,-73.9437808
15,"Arthur G. Muhlker, 1611 3d ave.",Real Estate,New York,New York,"Arthur G. Muhlker,",1611 3d ave.,,"1611 3d ave., New York, New York",,
15,"F. D. Mutr, 45 Broadway",Real Estate,New York,New York,"F. D. Mutr,",45 Broadway,,"45 Broadway, New York, New York",40.70654515,-74.0132687892857
15,"Jos. T, Mulligan, 136 Broadway",Real Estate,New York,New York,"Jos. T, Mulligan,",136 Broadway,,"136 Broadway, New York, New York",40.6692199,-73.72637888687662
15,"Wm. G. Mulligan, 461 B. Tremont ave.",Real Estate,New York,New York,"Wm. G. Mulligan,",461 B. Tremont ave.,,"461 B. Tremont ave., New York, New York",40.616228285103425,-74.15002952724622
15,"D.  W. Mullins, 167 B. Broadway",Real Estate,New York,New York,"D.  W. Mullins,",167 B. Broadway,,"167 B. Broadway, New York, New York",40.81638975725223,-73.95792631397542
15,"Mulvihill  Co., 149 B. 121st",Real Estate,New York,New York,"Mulvihill  Co.,",149 B. 121st,,"149 B. 121st, New York, New York",40.68886812688802,-73.74453204176908
15,"Chas. H. Munch, 3 W, 424",Real Estate,New York,New York,"Chas. H. Munch,","3 W, 424",,"3 W, 424, New York, New York",,
15,"Muncie Island Co., 627 6th ave.",Real Estate,New York,New York,"Muncie Island Co.,",627 6th ave.,,"627 6th ave., New York, New York",40.740252000000005,-73.99485533333333
15,"Thos. E. Munday, 2387 Lex ave. i",Real Estate,New York,New York,"Thos. E. Munday,",2387 Lex ave. i,,"2387 Lex ave. i, New York, New York",,
15,"Municipal Realty Corpn., 185 Broadway",Real Estate,New York,New York,"Municipal Realty Corpn.,",185 Broadway,,"185 Broadway, New York, New York",40.710432,-74.01014340253877
15,"Z. P.  B. J. Murray, 1786 Lexington ave.",Real Estate,New York,New York,"Z. P.  B. J. Murray,",1786 Lexington ave.,,"1786 Lexington ave., New York, New York",40.79523066666667,-73.944222
15,"8, Murray, 56 Pine",Real Estate,New York,New York,,"8, Murray, 56 Pine",,"8, Murray, 56 Pine, New York, New York",,
15,"Gilford Murry, 6 B. 33a",Real Estate,New York,New York,"Gilford Murry,",6 B. 33a,,"6 B. 33a, New York, New York",43.14320991188569,-77.65729650402973
15,"Mutual Profit Rity Co., 141 W. 36th",Real Estate,New York,New York,"Mutual Profit Rity Co.,",141 W. 36th,,"141 W. 36th, New York, New York",40.752012449999995,-73.9884984
15,"E. B. 8. Myers, 59 Wall",Real Estate,New York,New York,E. B.,"8. Myers, 59 Wall",,"8. Myers, 59 Wall, New York, New York",,
15,"Fred S, Myers, 648 Broadway",Real Estate,New York,New York,"Fred S, Myers,",648 Broadway,,"648 Broadway, New York, New York",40.72661365,-73.9953734144676
15,"Nacirema Co., 32 B. 23d",Real Estate,New York,New York,"Nacirema Co.,",32 B. 23d,,"32 B. 23d, New York, New York",,
15,"Wolf Nadler, 137 Bowery",Real Estate,New York,New York,"Wolf Nadler,",137 Bowery,,"137 Bowery, New York, New York",40.718721450000004,-73.99428926260686
15,"Ferdinand Nagel, 2176 Amaterdam ave.",Real Estate,New York,New York,"Ferdinand Nagel,",2176 Amaterdam ave.,,"2176 Amaterdam ave., New York, New York",,
15,"Garrett Nagle, 171 3d ave.",Real Estate,New York,New York,"Garrett Nagle,",171 3d ave.,,"171 3d ave., New York, New York",,
15,"Nagram Realty Co., 941 Intervale ave",Real Estate,New York,New York,"Nagram Realty Co.,",941 Intervale ave,,"941 Intervale ave, New York, New York",40.8212965,-73.8970875
15,"Nail  Parker, 146 W. 136th",Real Estate,New York,New York,"Nail  Parker,",146 W. 136th,,"146 W. 136th, New York, New York",40.72296973866316,-73.8256607466762
15,"Nameloe Co., 49 W. 28d",Real Estate,New York,New York,"Nameloe Co.,",49 W. 28d,,"49 W. 28d, New York, New York",,
15,"Wm. R. Nash, 165 W. 72d",Real Estate,New York,New York,"Wm. R. Nash,",165 W. 72d,,"165 W. 72d, New York, New York",,
15,Nassau Realty Co.. 6 Beekman,Real Estate,New York,New York,Nassau Realty Co..,6 Beekman,,"6 Beekman, New York, New York",41.6451536,-73.7419186
15,"Max N. Natanaon, 206 Broadway",Real Estate,New York,New York,"Max N. Natanaon,",206 Broadway,,"206 Broadway, New York, New York",40.7094892,-73.9614275
15,"Kean Nathan  Co., 603 E. 69th",Real Estate,New York,New York,"Kean Nathan  Co.,",603 E. 69th,,"603 E. 69th, New York, New York",40.72185272142396,-73.88989546449282
15,"Nathan  Zimmerman, 260 Lenox ave.",Real Estate,New York,New York,"Nathan  Zimmerman,",260 Lenox ave.,,"260 Lenox ave., New York, New York",42.66017242857143,-73.81048309523808
15,"National Properties Co., 47 W. 34th",Real Estate,New York,New York,"National Properties Co.,",47 W. 34th,,"47 W. 34th, New York, New York",40.7496978,-73.9871027
15,Natkins  Co.. 110 W. 84th,Real Estate,New York,New York,Natkins  Co..,110 W. 84th,,"110 W. 84th, New York, New York",40.78526810204082,-73.97359002040817
15,"Benj. Nauheim, 62 Liberty",Real Estate,New York,New York,"Benj. Nauheim,",62 Liberty,,"62 Liberty, New York, New York",41.7823293,-74.6817182
15,"Jacob Neadle, 59 Willlams",Real Estate,New York,New York,"Jacob Neadle,",59 Willlams,,"59 Willlams, New York, New York",,
