eid,employment,industry,lat,lon,moved,id_y,id_x,region_comb_nr,cell_region,triangle_id,employment_750m,employment_cluster
191045632,5,811111,3588506.6535656094,430450.3453880337,1996,125,130,136,58085,6,692.0,False
188088517,2,522320,3588594.7511740774,430535.57106909866,9999,125,130,317,64094,7,730.0,False
52724804,10,722511,3588527.8487908263,430591.51909641706,9999,125,130,324,66097,7,685.0,False
19013519,2,561990,3588692.896859875,430771.2908480849,9999,125,131,225,18025,3,831.0,False
184514193,1,561990,3588582.172516492,430751.7241115594,9999,125,131,63,46066,6,750.0,False
27493200,2,813110,3588725.052610428,430931.33973545744,9999,125,132,183,24041,3,1093.0,False
21482795,2,488119,3588647.4548372906,430930.80605557526,9999,125,132,71,37054,4,1081.0,False
783540644,4,449121,3588558.5131263565,430967.80138771806,2012,125,132,73,47068,5,1111.0,False
804968683,1,238220,3588535.825659333,431042.8596365275,9999,125,132,124,56083,7,1125.0,False
783802432,1,813110,3588547.040169339,431024.1331104068,9999,125,132,124,56083,6,1130.0,False
610385015,1,811210,3588558.383903151,430986.60400686564,9999,125,132,122,57084,6,1125.0,False
783802572,1,238210,3588579.6511109583,431118.3743912137,9999,125,132,274,73110,8,1186.0,False
32997996,10,532490,3588720.8044057665,431551.8157264121,9999,125,134,378,18025,2,913.0,False
626118848,27,423820,3588688.1252772384,431466.97844056925,9999,125,134,176,23033,3,926.0,False
135928062,4,457120,3588532.9298311695,431465.9193821673,9999,125,134,72,42062,6,956.0,False
31331214,2,492210,3588565.8012296823,431522.55408537644,9999,125,134,123,57084,6,936.0,False
198668316,30,221210,3588565.8012296823,431522.55408537644,2014,125,134,123,57084,6,908.0,False
781166215,1,811210,3588552.3501263824,431870.326702311,9999,125,135,276,73110,8,903.0,False
19531499,3,561990,3588673.2700580377,432021.57289088005,9999,125,136,224,28039,3,902.0,False
9623636,1,459510,3588667.3271844736,432905.28393707913,9999,125,139,30,7008,1,285.0,False
161603647,1,561990,3588502.11558045,432744.3503833908,9999,125,139,138,55082,6,314.0,False
831915934,1,561730,3588502.11558045,432744.3503833908,9999,125,139,138,55082,6,314.0,False
606325145,2,561990,3588545.5137120504,432885.6667029195,9999,125,139,276,61091,8,292.0,False
12721656,2,423220,3588556.9761926034,432829.33309324255,9999,125,139,324,66097,7,316.0,False
9614845,1,484110,3588689.184000146,432952.437839324,9999,125,140,178,23033,4,341.0,False
40630169,2,561990,3588689.184000146,432952.437839324,9999,125,140,178,23033,4,340.0,False
9607585,2,561990,3588655.8023682535,432971.0181878457,9999,125,140,171,38055,4,310.0,False
838417199,1,236115,3588700.3321432257,432943.1107025875,9999,125,140,185,39056,4,318.0,False
